episode,timestamp,elapsed_time_s,curriculum_level,episode_reward,episode_length,tumble_initiated,tumble_recovered,recovery_steps,disturbance_intensity,disturbance_type,rolling_10_reward,rolling_10_recovery_rate,rolling_50_recovery_rate
882,1762893189.789563,45709.73587799072,2,23195.03359,600,1,1,19,1.2812925091490415,unknown,14357.2196295,100.0,96.0
883,1762893244.4023416,45764.34865665436,2,8164.514439,600,1,1,22,1.437886039314315,unknown,13966.5055547,100.0,96.0
884,1762893261.533409,45781.47972416878,2,15446.25106,76,1,1,21,1.3806456105885478,unknown,13374.583760500002,100.0,96.0
885,1762893313.5055346,45833.45184969902,2,11077.647123,600,1,1,6,1.1141112209587811,unknown,12260.879503799999,100.0,96.0
886,1762893330.1682117,45850.11452674866,2,12599.960312,69,1,0,0,1.324498669878187,unknown,11153.7154901,90.0,94.0
887,1762893381.9367287,45901.88304376602,2,22928.888951,600,1,1,18,1.2287150189079548,unknown,13301.3566474,90.0,94.0
888,1762893436.3366952,45956.28301024437,2,20735.170944,600,1,1,28,1.2619108865268136,unknown,13563.450383200001,90.0,94.0
889,1762893488.2109017,46008.15721678734,2,11095.230582,600,1,1,26,1.1531206755752608,unknown,14184.5761145,90.0,94.0
890,1762893539.960152,46059.90646696091,2,23211.48737,600,1,1,19,1.3698728346411486,unknown,15886.656442699998,90.0,94.0
891,1762893594.3750184,46114.321333408356,2,23290.39992,600,1,1,18,1.4679399505544526,unknown,17174.4584291,90.0,96.0
892,1762893646.1276703,46166.07398533821,2,19164.639791,600,1,1,17,1.2348144285250642,unknown,16771.419049199998,90.0,96.0
893,1762893697.8828626,46217.82917761803,2,5565.770055,600,1,1,2,1.4448011512095325,unknown,16511.544610799996,90.0,96.0
894,1762893749.9334962,46269.879811286926,2,9690.793609,600,1,1,4,1.1780523798683924,unknown,15935.998865700001,90.0,96.0
895,1762893804.3521547,46324.298469781876,2,19964.412522,600,1,1,23,1.181304029545476,unknown,16824.6754056,90.0,96.0
896,1762893856.266686,46376.2130010128,2,13815.12187,600,1,1,19,1.1953628834118417,unknown,16946.1915614,100.0,96.0
897,1762893907.9945054,46427.94082045555,2,20300.48909,600,1,1,17,1.314991527050263,unknown,16683.3515753,100.0,96.0
898,1762893962.5436745,46482.48998951912,2,10620.659823,600,1,1,4,1.2152983286736057,unknown,15671.9004632,100.0,96.0
899,1762894014.3745978,46534.32091283798,2,12638.538537,600,1,1,25,1.3106550097881036,unknown,15826.231258700001,100.0,96.0
900,1762894066.3804967,46586.326811790466,2,15481.167616,600,1,1,21,1.3635530650261536,unknown,15053.1992833,100.0,96.0
901,1762894118.2853436,46638.23165869713,2,15192.004364,600,1,1,18,1.3230227498661868,unknown,14243.359727700003,100.0,96.0
902,1762894172.6898816,46692.63619661331,2,17920.874455,600,1,1,15,1.1102268019536166,unknown,14118.983194100001,100.0,96.0
903,1762894224.6250048,46744.5713198185,2,16256.315019,600,1,1,16,1.4603486294063137,unknown,15188.037690500001,100.0,96.0
904,1762894276.5472836,46796.49359869957,2,11535.178727,600,1,1,23,1.1558517104519541,unknown,15372.476202299998,100.0,96.0
905,1762894330.7847378,46850.73105287552,2,41482.954611,600,1,1,29,1.168098262650288,unknown,17524.330411199997,100.0,96.0
906,1762894382.5069773,46902.45329236984,2,18629.34048,600,1,1,16,1.314563309155829,unknown,18005.752272200003,100.0,96.0
907,1762894434.31374,46954.260055065155,2,17607.683043,600,1,1,16,1.1475988281034122,unknown,17736.471667499998,100.0,96.0
908,1762894488.5223236,47008.46863865852,2,19265.609556,600,1,1,17,1.176535909186276,unknown,18600.9666408,100.0,96.0
909,1762894540.3075194,47060.25383448601,2,20796.249384,600,1,1,17,1.2995728835820939,unknown,19416.7377255,100.0,96.0
910,1762894592.1466968,47112.09301185608,2,18579.780877,600,1,1,18,1.3664113101439475,unknown,19726.599051600002,100.0,96.0
911,1762894643.9704056,47163.91672062874,2,22034.197321,600,1,1,18,1.168623792138847,unknown,20410.818347300003,100.0,96.0
912,1762894698.3081317,47218.25444674492,2,11033.640466,600,1,1,7,1.3470428210831769,unknown,19722.094948399998,100.0,96.0
913,1762894750.2095506,47270.15586566925,2,16203.149202,600,1,1,16,1.296338416942186,unknown,19716.7783667,100.0,96.0
914,1762894767.622944,47287.56925916672,2,21112.480011,81,1,0,0,1.493865921705778,unknown,20674.5084951,90.0,96.0
915,1762894819.4297853,47339.37610030174,2,23701.234423,600,1,1,19,1.397127930649309,unknown,18896.3364763,90.0,96.0
916,1762894873.7901564,47393.736471414566,2,13082.396678,600,1,1,22,1.4631032649022853,unknown,18341.642096100004,90.0,96.0
917,1762894925.4686522,47445.41496729851,2,20546.539071,600,1,1,18,1.3257761603843514,unknown,18635.5276989,90.0,96.0
918,1762894977.2239707,47497.17028570175,2,22152.288063,600,1,1,18,1.167155370039307,unknown,18924.1955496,90.0,96.0
919,1762895028.9862504,47548.93256545067,2,17835.086251,600,1,1,13,1.259892589169727,unknown,18628.0792363,90.0,96.0
920,1762895083.323669,47603.26998400688,2,6196.05933,600,1,1,4,1.3821916295005217,unknown,17389.707081599998,90.0,96.0
921,1762895135.219989,47655.16630411148,2,17839.605885,600,1,1,16,1.1883881224114892,unknown,16970.247937999997,90.0,96.0
922,1762895186.8811777,47706.82749271393,2,23867.499396,600,1,1,19,1.4174246977100096,unknown,18253.633831,90.0,96.0
923,1762895241.2310898,47761.177404880524,2,21835.335062,600,1,1,17,1.2043211521002188,unknown,18816.852417,90.0,96.0
924,1762895293.1932046,47813.13951969147,2,11719.269339,600,1,1,23,1.2711848826397316,unknown,17877.5313498,100.0,96.0
925,1762895344.9597666,47864.90608167648,2,15208.292514,600,1,1,23,1.1473622834302342,unknown,17028.2371589,100.0,96.0
926,1762895399.4689796,47919.41529464722,2,23210.116846,600,1,1,20,1.2214635541908414,unknown,18041.009175699997,100.0,96.0
927,1762895451.4803529,47971.426667928696,2,16483.700237,600,1,1,28,1.4318496270721088,unknown,17634.725292299998,100.0,96.0
928,1762895503.2022078,48023.14852285385,2,26303.14462,600,1,1,21,1.4128564280478397,unknown,18049.810948000002,100.0,96.0
929,1762895554.9407344,48074.88704943657,2,26850.448208,600,1,1,21,1.306743512976787,unknown,18951.347143700004,100.0,96.0
930,1762895572.1533551,48092.09967017174,2,26049.537254,76,1,0,0,1.2750432885530152,unknown,20936.6949361,90.0,94.0
931,1762895626.5118372,48146.45815229416,2,3852.08834,600,1,1,2,1.4471665750702516,unknown,19537.943181599996,90.0,94.0
932,1762895678.25231,48198.19862508774,2,19934.97661,600,1,1,18,1.4105522516604088,unknown,19144.690903000002,90.0,94.0
933,1762895730.251722,48250.19803714752,2,22175.368991,600,1,1,23,1.4037308937103037,unknown,19178.6942959,90.0,94.0
934,1762895747.108584,48267.05489897728,2,19094.047348,76,1,0,0,1.4405807341639654,unknown,19916.1720968,80.0,92.0
935,1762895801.5093794,48321.45569443703,2,4613.533561,600,1,1,2,1.4296364929606185,unknown,18856.696201499995,80.0,92.0
936,1762895853.3375673,48373.28388237953,2,21688.212142,600,1,1,17,1.4817247789668562,unknown,18704.505731100002,80.0,94.0
937,1762895905.0849423,48425.031257390976,2,13213.414271,600,1,1,21,1.3029355400856784,unknown,18377.4771345,80.0,94.0
938,1762895959.5925899,48479.53890490532,2,19715.498401,600,1,1,17,1.2938201131833114,unknown,17718.7125126,80.0,94.0
939,1762896011.4570787,48531.40339374542,2,16000.295193,600,1,1,21,1.43607974135463,unknown,16633.6972111,80.0,94.0
940,1762896063.2877889,48583.234103918076,2,14418.756064,600,1,1,12,1.4098547199476228,unknown,15470.6190921,90.0,94.0
941,1762896115.1820886,48635.128403663635,2,18995.946352,600,1,1,17,1.4161786638640508,unknown,16985.0048933,90.0,94.0
942,1762896169.3452623,48689.29157733917,2,21307.61151,600,1,1,18,1.1796718206840158,unknown,17122.268383299997,90.0,94.0
943,1762896221.2078338,48741.15414881706,2,22985.484414,600,1,1,20,1.4474361828506201,unknown,17203.2799256,90.0,94.0
944,1762896273.1469018,48793.09321689606,2,13388.570784,600,1,1,20,1.351430255417684,unknown,16632.7322692,100.0,94.0
945,1762896327.4342144,48847.38052940369,2,16634.628898,600,1,1,17,1.3604323397809959,unknown,17834.841802900002,100.0,94.0
946,1762896379.2221558,48899.16847085953,2,10049.428667,600,1,1,24,1.1959339890397818,unknown,16670.9634554,100.0,94.0
947,1762896431.1034086,48951.04972362518,2,23731.498441,600,1,1,28,1.2069000245791492,unknown,17722.7718724,100.0,94.0
948,1762896483.0099425,49002.95625758171,2,17315.063669,600,1,1,27,1.4074015095022254,unknown,17482.728399199998,100.0,94.0
949,1762896537.443546,49057.38986110687,2,20497.59833,600,1,1,18,1.4679406656388136,unknown,17932.4587129,100.0,94.0
950,1762896589.196913,49109.14322805405,2,9556.751318,600,1,1,6,1.158333274759966,unknown,17446.2582383,100.0,94.0
951,1762896641.2171028,49161.16341781616,2,19408.734901,600,1,1,21,1.1209043771901233,unknown,17487.5370932,100.0,94.0
952,1762896695.9472523,49215.893567323685,2,10286.374881,600,1,1,4,1.2646706960771141,unknown,16385.413430299996,100.0,94.0
953,1762896747.9657485,49267.91206359863,2,16630.186371,600,1,1,15,1.194548818503757,unknown,15749.883625999999,100.0,94.0
954,1762896799.8643098,49319.810624837875,2,20320.215752,600,1,1,27,1.4358835202285618,unknown,16443.0481228,100.0,94.0
955,1762896854.4434922,49374.389807224274,2,7359.070081,600,1,1,3,1.2179830288574216,unknown,15515.4922411,100.0,94.0
956,1762896906.1726751,49426.11899018288,2,19436.675846,600,1,1,17,1.1688029137406455,unknown,16454.216959,100.0,94.0
957,1762896958.0684605,49478.0147755146,2,17928.409611,600,1,1,16,1.419718607672845,unknown,15873.908076000002,100.0,94.0
958,1762897009.8857682,49529.83208322525,2,25178.357583,600,1,1,20,1.346493592211702,unknown,16660.237467400002,100.0,94.0
959,1762897064.305439,49584.25175404549,2,70786.568866,600,1,1,57,1.4846135305584702,unknown,21689.134521,100.0,94.0
960,1762897116.1267517,49636.073066711426,2,15149.543054,600,1,1,13,1.3479979889506475,unknown,22248.4136946,100.0,94.0
961,1762897167.905241,49687.8515560627,2,18441.266083,600,1,1,18,1.1697066076174092,unknown,22151.6668128,100.0,94.0
962,1762897222.2322404,49742.17855548859,2,15447.163522,600,1,1,7,1.1640309676123797,unknown,22667.7456769,100.0,94.0
963,1762897274.1215734,49794.067888498306,2,13092.55961,600,1,1,9,1.3045436539310793,unknown,22313.9830008,100.0,94.0
964,1762897325.9106648,49845.856979846954,2,22697.46639,600,1,1,19,1.1485687425049953,unknown,22551.7080646,100.0,96.0
965,1762897377.7536516,49897.69996666908,2,17078.789095,600,1,1,23,1.397514880463716,unknown,23523.679966000003,100.0,96.0
966,1762897431.947825,49951.89414000511,2,17381.529272,600,1,1,17,1.4667249827257636,unknown,23318.1653086,100.0,96.0
967,1762897483.820604,50003.76691913605,2,19517.527387,600,1,1,17,1.455160005538271,unknown,23477.077086200003,100.0,96.0
968,1762897535.79785,50055.744164943695,2,62435.971764,600,1,1,56,1.2885098114684488,unknown,27202.838504299998,100.0,96.0
969,1762897551.349341,50071.295655965805,2,23473.608324,55,1,0,0,1.135330987305926,unknown,22471.5424501,90.0,94.0
970,1762897605.6410565,50125.58737158775,2,16848.927444,600,1,1,24,1.3363022217943406,unknown,22641.4808891,90.0,94.0
971,1762897657.6147118,50177.5610268116,2,16072.643112,600,1,1,18,1.1537265215067616,unknown,22404.618592,90.0,94.0
972,1762897709.6339676,50229.58028268814,2,10453.311539,600,1,1,24,1.3953084899407537,unknown,21905.233393699997,90.0,94.0
973,1762897764.0285788,50283.974893808365,2,23856.235996,600,1,1,19,1.417031274556384,unknown,22981.6010323,90.0,94.0
974,1762897815.806841,50335.75315594673,2,4538.592774,600,1,1,3,1.4417751532113814,unknown,21165.7136707,90.0,94.0
975,1762897867.5559802,50387.50229525566,2,18570.300592,600,1,1,16,1.4450680210024494,unknown,21314.8648204,90.0,94.0
976,1762897919.361211,50439.3075261116,2,10344.715329,600,1,1,23,1.2541903303378523,unknown,20611.1834261,90.0,94.0
977,1762897973.6991534,50493.645468473434,2,21292.485077,600,1,1,18,1.148671125322403,unknown,20788.679195099998,90.0,94.0
978,1762898025.4469914,50545.39330649376,2,14066.670446,600,1,1,18,1.3733586309861703,unknown,15951.749063300002,90.0,94.0
979,1762898077.1360884,50597.0824034214,2,19974.305243,600,1,1,17,1.1448332595388877,unknown,15601.818755200002,100.0,94.0
980,1762898131.4442704,50651.390585422516,2,16516.460131,600,1,1,17,1.4344824280941282,unknown,15568.572023900002,100.0,96.0
981,1762898183.5213277,50703.46764278412,2,23609.093086,600,1,1,17,1.2225782879638716,unknown,16322.2170213,100.0,96.0
982,1762898235.3151033,50755.26141834259,2,22105.281624,600,1,1,18,1.3235361441132665,unknown,17487.414029800002,100.0,96.0
983,1762898287.3185017,50807.26481676102,2,19148.840118,600,1,1,24,1.4148271467104165,unknown,17016.674442,100.0,96.0
984,1762898341.6467152,50861.59303021431,2,6398.682457,600,1,1,3,1.4199318205439977,unknown,17202.683410299996,100.0,98.0
985,1762898393.3486636,50913.29497861862,2,13241.736568,600,1,1,24,1.4743758218777008,unknown,16669.8270079,100.0,98.0
986,1762898409.9202902,50929.86660528183,2,11568.485317,69,1,0,0,1.2097164880932025,unknown,16792.2040067,90.0,96.0
987,1762898461.8496418,50981.79595685005,2,16462.05938,600,1,1,23,1.1067290322967835,unknown,16309.161436999999,90.0,96.0
988,1762898516.1925833,51036.13889837265,2,20709.65047,600,1,1,17,1.1218861467612362,unknown,16973.459439399998,90.0,96.0
989,1762898568.053633,51087.99994802475,2,12198.240287,600,1,1,23,1.4847942462733827,unknown,16195.8529438,90.0,96.0
990,1762898619.9261384,51139.87245345116,2,4660.848037,600,1,1,0,1.1696828433900648,unknown,15010.291734399998,90.0,96.0
991,1762898674.1624658,51194.1087808609,2,22047.218209,600,1,1,18,1.438439037368588,unknown,14854.104246699999,90.0,96.0
992,1762898725.9764252,51245.92274022102,2,18954.143363,600,1,1,16,1.4995388387802182,unknown,14538.990420600001,90.0,96.0
993,1762898777.8961916,51297.84250664711,2,14780.997059,600,1,1,25,1.3903982629877985,unknown,14102.2061147,90.0,96.0
994,1762898829.7663982,51349.71271324158,2,5742.945981,600,1,1,4,1.2320708049858167,unknown,14036.632467099998,90.0,96.0
995,1762898884.2495441,51404.1958591938,2,19912.909081,600,1,1,21,1.4109207600249178,unknown,14703.749718399999,90.0,96.0
996,1762898936.1912963,51456.13761138916,2,7339.541114,600,1,1,2,1.1999483382741154,unknown,14280.8552981,100.0,96.0
997,1762898987.9966674,51507.94298243523,2,19135.69189,600,1,1,17,1.2421851551251417,unknown,14548.218549099998,100.0,96.0
998,1762899042.4711022,51562.41741728783,2,21447.036416,600,1,1,24,1.269806270007258,unknown,14621.957143699998,100.0,96.0
999,1762899094.2472076,51614.19352269173,2,18292.734036,600,1,1,17,1.272167676775511,unknown,15231.406518599999,100.0,96.0
1000,1762899145.9946723,51665.94098734856,2,18149.726233,600,1,1,13,1.3742801048995226,unknown,16580.2943382,100.0,96.0
1001,1762899197.9816709,51717.9279859066,2,19064.895829,600,1,1,21,1.3628570296614229,unknown,16282.0621002,100.0,96.0
1002,1762899252.300405,51772.24672007561,2,4133.464204,600,1,1,3,1.3986319425668658,unknown,14799.994184299998,100.0,96.0
1003,1762899304.072661,51824.01897597313,2,20595.629872,600,1,1,17,1.2318889461372642,unknown,15381.457465599999,100.0,96.0
1004,1762899356.0403776,51875.98669266701,2,20202.59886,600,1,1,21,1.239197656560737,unknown,16827.422753500003,100.0,96.0
1005,1762899410.390281,51930.336596012115,2,21196.831524,600,1,1,17,1.172066503182945,unknown,16955.8149978,100.0,96.0
1006,1762899462.098919,51982.04523396492,2,17469.067827,600,1,1,17,1.4803278948702099,unknown,17968.7676691,100.0,96.0
1007,1762899514.0627635,52034.009078502655,2,21725.524855,600,1,1,24,1.3839192147719617,unknown,18227.750965599997,100.0,96.0
1008,1762899568.6956506,52088.64196562767,2,15135.885331,600,1,1,22,1.2909767754060315,unknown,17596.6358571,100.0,96.0
1009,1762899620.5017333,52140.448048353195,2,20092.410683,600,1,1,17,1.164935654883282,unknown,17776.603521799996,100.0,96.0
1010,1762899672.2184448,52192.164759874344,2,16415.13172,600,1,1,12,1.1580518370613626,unknown,17603.144070500002,100.0,96.0
1011,1762899724.149931,52244.096246004105,2,20028.589902,600,1,1,18,1.2790329333294115,unknown,17699.513477800003,100.0,96.0
1012,1762899778.5276377,52298.47395277023,2,5429.169533,600,1,1,3,1.2452692685220472,unknown,17829.084010700004,100.0,96.0
1013,1762899830.4417276,52350.38804268837,2,16269.177745,600,1,1,13,1.3847651556248026,unknown,17396.438798,100.0,96.0
1014,1762899882.281329,52402.227643966675,2,19250.687955,600,1,1,16,1.1563779651550905,unknown,17301.2477075,100.0,96.0
1015,1762899936.60171,52456.548025131226,2,2440.747798,600,1,1,2,1.181954338712253,unknown,15425.639334899999,100.0,96.0
1016,1762899988.3461144,52508.292429447174,2,8340.774359,600,1,1,6,1.4673371243340387,unknown,14512.8099881,100.0,96.0
1017,1762900040.0681212,52560.014436244965,2,1383.674708,600,1,1,1,1.2204074741375923,unknown,12478.624973400001,100.0,96.0
1018,1762900091.8064945,52611.752809524536,2,21880.580127,600,1,1,18,1.3952076129194535,unknown,13153.094453000002,100.0,96.0
1019,1762900146.1854584,52666.13177347183,2,18560.581515,600,1,1,17,1.129690761112172,unknown,12999.911536199997,100.0,98.0
1020,1762900197.8598855,52717.8062005043,2,25903.940694,600,1,1,21,1.4788296004234356,unknown,13948.7924336,100.0,98.0
1021,1762900249.617267,52769.56358194351,2,6888.739803,600,1,1,5,1.446176333964878,unknown,12634.8074237,100.0,98.0
1022,1762900303.9366755,52823.88299059868,2,13954.618639,600,1,1,11,1.1907979486421152,unknown,13487.352334300002,100.0,98.0
1023,1762900355.8675601,52875.813875198364,2,8560.899448,600,1,1,4,1.2295025323957205,unknown,12716.524504600002,100.0,98.0
1024,1762900407.8006449,52927.7469599247,2,18934.117821,600,1,1,17,1.4987533586123813,unknown,12684.867491199999,100.0,98.0
